ID,sub_distance,POI200,POI400-200,POI800-400,200Sum_BldgAr,Sum_Blgd_400-200,Sum_Blgd_800-400,fra_comm,fra_res,fra_off,fra_reta,pop,housing_un,HH_low,HH_medium,HH_high,employment
3863,631.89,23,25,77,1337430,4520569,15051204,0.191933619,0.743688652,0.012772079,0.046659789,71247,27577,11957,9593,2614,29645
3864,479.36,8,11,42,1473655,4060696,11319899,0.208255366,0.712581871,0.004457392,0.034834122,71247,27577,11957,9593,2614,29645
3865,202.19,2,2,28,1163277,2865461,8244586,0.263539608,0.662836816,0.005752802,0.028643911,61817,20718,9074,8057,1754,27351
3866,40.84,3,2,30,965994,2572508,8429781,0.234409313,0.691084009,0.004969134,0.028896543,61817,20718,9074,8057,1754,27351
3867,138.37,2,14,39,1111811,2180168,10304385,0.363724449,0.590735288,0.075016012,0.037589388,31831,13695,5913,4414,1359,12339
3868,421.79,5,1,57,1717792,4609182,11129869,0.265542802,0.662708429,0.009133381,0.053358273,61817,20718,9074,8057,1754,27351
3869,199.9,1,19,90,1743191,4745501,15732759,0.184622642,0.757961935,0.025833237,0.045944705,71247,27577,11957,9593,2614,29645
3870,58.75,4,21,90,2802475,5792945,17106850,0.296632476,0.672958031,0.084273529,0.062086423,71247,27577,11957,9593,2614,29645
3871,119.53,3,13,43,1114947,2588008,8305763,0.235298889,0.696528639,0.016670722,0.038381616,71247,27577,11957,9593,2614,29645
3872,190.78,0,6,35,1424909,4469629,14193528,0.266651553,0.686818333,0.017765573,0.076377686,70166,25836,9111,10842,4010,32467
3873,210.21,3,3,30,1919013,4383365,15188184,0.22511496,0.737318503,0.017184474,0.079359814,70166,25836,9111,10842,4010,32467
3874,318.62,3,2,24,1543700,4574220,13712340,0.204293388,0.778358478,0.016554548,0.078583992,70166,25836,9111,10842,4010,32467
3875,431.91,1,10,12,1629084,3698239,12222176,0.260941808,0.677886816,0.019797716,0.073252917,70166,25836,9111,10842,4010,32467
3876,651.43,1,6,15,1388234,3795461,11256570,0.27445841,0.669572358,0.0221362,0.069531239,70166,25836,9111,10842,4010,32467
3877,84.67,3,4,20,1361493,4263079,14224750,0.174906226,0.771254353,0.015501336,0.070226882,70166,25836,9111,10842,4010,32467
3878,265.76,2,4,20,1523919,3986610,12837617,0.279049284,0.668713613,0.02066127,0.077271077,70166,25836,9111,10842,4010,32467
3879,390.74,4,15,72,1541565,4539176,15658139,0.144009903,0.76948679,0.010794208,0.033646398,71247,27577,11957,9593,2614,29645
3880,565.38,1,5,15,1126820,2505089,12034131,0.518146322,0.471275957,0.033809757,0.03693269,70166,25836,9111,10842,4010,32467
3881,320.06,4,12,77,2393725,4615207,12100907,0.394251935,0.589589635,0.128217773,0.036940604,23845,8810,4768,2804,558,9920
3882,4.78,1,0,29,1293616,3078059,11151603,0.297038551,0.645997836,0.019457295,0.075046392,70166,25836,9111,10842,4010,32467
3883,522.4,2,7,14,1608308,4145327,13443687,0.226747304,0.762703725,0.013022181,0.06983224,70166,25836,9111,10842,4010,32467
3884,423.13,2,9,12,1790126,4134956,13328474,0.261515016,0.681449183,0.021008223,0.077193688,70166,25836,9111,10842,4010,32467
3885,135.78,0,3,25,1481527,4774717,14643330,0.213992304,0.755080893,0.017483036,0.075216509,70166,25836,9111,10842,4010,32467
3886,318.96,2,1,23,1400956,4292421,13404686,0.197976622,0.780744676,0.015386796,0.072334718,70166,25836,9111,10842,4010,32467
3887,698.58,0,1,16,1375344,2439792,9664296,0.719230677,0.271799138,0.049105853,0.024513644,70166,25836,9111,10842,4010,32467
3888,592.59,1,7,19,1250424,3659937,12497958,0.238612355,0.744827114,0.007873764,0.046720307,70166,25836,9111,10842,4010,32467
3890,55.6,7,18,84,2011911,4482904,14780674,0.183325704,0.743339389,0.021637152,0.044151089,71247,27577,11957,9593,2614,29645
3891,229.45,9,13,74,1649271,4171778,16036392,0.233426365,0.728454077,0.013751518,0.076704222,61817,20718,9074,8057,1754,27351
3892,198.33,4,17,56,2227334,5076013,17919372,0.484791905,0.449943323,0.201964348,0.030686263,18539,7678,4159,2456,668,7807
3893,35.11,4,18,50,1605543,4486009,12096946,0.187108303,0.736442009,0.031637907,0.034599284,31831,13695,5913,4414,1359,12339
3895,153.19,1,6,34,1794751,4414689,15521164,0.225548034,0.742320876,0.018332164,0.079138942,70166,25836,9111,10842,4010,32467
3896,158.2,2,5,24,1916655,4461808,14414314,0.206461071,0.747308356,0.017812051,0.079601392,70166,25836,9111,10842,4010,32467
3897,580.23,4,1,16,892576,2346583,13917745,0.380216675,0.607014354,0.028709084,0.043086562,70166,25836,9111,10842,4010,32467
3898,203.45,9,42,188,8229501,18669908,81351435,0.429829665,0.538735846,0.257885694,0.067842215,81378,52158,7348,15069,21098,48563
3899,361.6,8,18,39,1136820,3251075,17327688,0.251739638,0.715701255,0.030898779,0.077010919,31522,17302,4629,6638,3857,19849
3900,932.05,0,8,26,1030307,3538813,8607209,0.376988993,0.588665477,0.046621255,0.025826086,33155,15814,6144,5763,2981,18002
3901,785.61,1,6,16,1125554,2500565,12630805,0.355664085,0.628703253,0.020361909,0.034665229,70166,25836,9111,10842,4010,32467
3902,432.82,0,5,22,1513990,3576079,13311648,0.174755214,0.791907407,0.01285342,0.064291555,70166,25836,9111,10842,4010,32467
3903,410.35,0,19,81,1589735,4026698,14977621,0.172641093,0.75840716,0.006442588,0.033731193,71247,27577,11957,9593,2614,29645
3907,504.6,5,8,40,2045847,5040537,16820594,0.332021555,0.652334854,0.02708272,0.057547633,71247,27577,11957,9593,2614,29645
3908,53.48,18,36,87,9594563,21654194,52564769,0.745623051,0.210978417,0.587843303,0.029653543,1483,10,0,0,0,114
3909,172.95,2,4,20,1424548,4499109,14790365,0.188364577,0.768243801,0.01899998,0.080010632,70166,25836,9111,10842,4010,32467
3910,686.21,0,6,19,1629762,2941205,10668729,0.252308314,0.72642617,0.008467361,0.047118656,70166,25836,9111,10842,4010,32467
3911,497.04,8,29,68,2078261,5239450,28260542,0.429536239,0.514431695,0.142060292,0.12654112,35373,17033,4840,4434,5811,18202
